59,11,2,2006-02-15 10:09:17.000000
60,12,1,2006-02-15 10:09:17.000000
61,12,1,2006-02-15 10:09:17.000000
62,12,1,2006-02-15 10:09:17.000000
63,12,2,2006-02-15 10:09:17.000000
64,12,2,2006-02-15 10:09:17.000000
65,12,2,2006-02-15 10:09:17.000000
66,12,2,2006-02-15 10:09:17.000000
67,13,2,2006-02-15 10:09:17.000000
68,13,2,2006-02-15 10:09:17.000000
69,13,2,2006-02-15 10:09:17.000000
70,13,2,2006-02-15 10:09:17.000000
71,15,1,2006-02-15 10:09:17.000000
72,15,1,2006-02-15 10:09:17.000000
73,15,2,2006-02-15 10:09:17.000000
74,15,2,2006-02-15 10:09:17.000000
75,15,2,2006-02-15 10:09:17.000000
76,15,2,2006-02-15 10:09:17.000000
77,16,1,2006-02-15 10:09:17.000000
78,16,1,2006-02-15 10:09:17.000000
79,16,2,2006-02-15 10:09:17.000000
80,16,2,2006-02-15 10:09:17.000000
81,17,1,2006-02-15 10:09:17.000000
82,17,1,2006-02-15 10:09:17.000000
83,17,1,2006-02-15 10:09:17.000000
84,17,2,2006-02-15 10:09:17.000000
85,17,2,2006-02-15 10:09:17.000000
86,17,2,2006-02-15 10:09:17.000000
87,18,1,2006-02-15 10:09:17.000000
88,18,1,2006-02-15 10:09:17.000000
89,18,1,2006-02-15 10:09:17.000000
90,18,2,2006-02-15 10:09:17.000000
91,18,2,2006-02-15 10:09:17.000000
92,18,2,2006-02-15 10:09:17.000000
93,19,1,2006-02-15 10:09:17.000000
94,19,1,2006-02-15 10:09:17.000000
95,19,1,2006-02-15 10:09:17.000000
96,19,1,2006-02-15 10:09:17.000000
97,19,2,2006-02-15 10:09:17.000000
98,19,2,2006-02-15 10:09:17.000000
99,20,1,2006-02-15 10:09:17.000000
100,20,1,2006-02-15 10:09:17.000000
101,20,1,2006-02-15 10:09:17.000000
102,21,1,2006-02-15 10:09:17.000000
103,21,1,2006-02-15 10:09:17.000000
104,21,2,2006-02-15 10:09:17.000000
105,21,2,2006-02-15 10:09:17.000000
106,21,2,2006-02-15 10:09:17.000000
107,21,2,2006-02-15 10:09:17.000000
108,22,1,2006-02-15 10:09:17.000000
109,22,1,2006-02-15 10:09:17.000000
110,22,1,2006-02-15 10:09:17.000000
111,22,1,2006-02-15 10:09:17.000000
112,22,2,2006-02-15 10:09:17.000000
113,22,2,2006-02-15 10:09:17.000000
114,22,2,2006-02-15 10:09:17.000000
115,23,1,2006-02-15 10:09:17.000000
116,23,1,2006-02-15 10:09:17.000000
117,23,1,2006-02-15 10:09:17.000000
118,23,2,2006-02-15 10:09:17.000000
119,23,2,2006-02-15 10:09:17.000000
120,24,1,2006-02-15 10:09:17.000000
121,24,1,2006-02-15 10:09:17.000000
122,24,1,2006-02-15 10:09:17.000000
123,24,1,2006-02-15 10:09:17.000000
124,25,1,2006-02-15 10:09:17.000000
125,25,1,2006-02-15 10:09:17.000000
126,25,1,2006-02-15 10:09:17.000000
127,25,1,2006-02-15 10:09:17.000000
128,25,2,2006-02-15 10:09:17.000000
129,25,2,2006-02-15 10:09:17.000000
130,26,1,2006-02-15 10:09:17.000000
131,26,1,2006-02-15 10:09:17.000000
132,26,2,2006-02-15 10:09:17.000000
133,26,2,2006-02-15 10:09:17.000000
134,26,2,2006-02-15 10:09:17.000000
135,27,1,2006-02-15 10:09:17.000000
136,27,1,2006-02-15 10:09:17.000000
137,27,1,2006-02-15 10:09:17.000000
138,27,1,2006-02-15 10:09:17.000000
139,28,1,2006-02-15 10:09:17.000000
140,28,1,2006-02-15 10:09:17.000000
141,28,1,2006-02-15 10:09:17.000000
142,29,1,2006-02-15 10:09:17.000000
143,29,1,2006-02-15 10:09:17.000000
144,30,1,2006-02-15 10:09:17.000000
145,30,1,2006-02-15 10:09:17.000000
146,31,1,2006-02-15 10:09:17.000000
147,31,1,2006-02-15 10:09:17.000000
148,31,1,2006-02-15 10:09:17.000000
149,31,1,2006-02-15 10:09:17.000000
150,31,2,2006-02-15 10:09:17.000000
151,31,2,2006-02-15 10:09:17.000000
152,31,2,2006-02-15 10:09:17.000000
153,31,2,2006-02-15 10:09:17.000000
154,32,2,2006-02-15 10:09:17.000000
155,32,2,2006-02-15 10:09:17.000000
156,34,2,2006-02-15 10:09:17.000000
157,34,2,2006-02-15 10:09:17.000000
158,34,2,2006-02-15 10:09:17.000000
159,34,2,2006-02-15 10:09:17.000000
160,35,1,2006-02-15 10:09:17.000000
161,35,1,2006-02-15 10:09:17.000000
162,35,1,2006-02-15 10:09:17.000000
163,35,1,2006-02-15 10:09:17.000000
164,35,2,2006-02-15 10:09:17.000000
165,35,2,2006-02-15 10:09:17.000000
166,35,2,2006-02-15 10:09:17.000000
167,37,1,2006-02-15 10:09:17.000000
168,37,1,2006-02-15 10:09:17.000000
169,37,1,2006-02-15 10:09:17.000000
170,37,1,2006-02-15 10:09:17.000000
171,37,2,2006-02-15 10:09:17.000000
172,37,2,2006-02-15 10:09:17.000000
173,37,2,2006-02-15 10:09:17.000000
174,39,1,2006-02-15 10:09:17.000000
175,39,1,2006-02-15 10:09:17.000000
176,39,1,2006-02-15 10:09:17.000000
177,39,2,2006-02-15 10:09:17.000000
178,39,2,2006-02-15 10:09:17.000000
179,39,2,2006-02-15 10:09:17.000000
180,39,2,2006-02-15 10:09:17.000000
181,40,2,2006-02-15 10:09:17.000000
182,40,2,2006-02-15 10:09:17.000000
183,40,2,2006-02-15 10:09:17.000000
184,40,2,2006-02-15 10:09:17.000000
185,42,2,2006-02-15 10:09:17.000000
186,42,2,2006-02-15 10:09:17.000000
187,42,2,2006-02-15 10:09:17.000000
188,42,2,2006-02-15 10:09:17.000000
189,43,1,2006-02-15 10:09:17.000000
190,43,1,2006-02-15 10:09:17.000000
191,43,1,2006-02-15 10:09:17.000000
192,43,2,2006-02-15 10:09:17.000000
193,43,2,2006-02-15 10:09:17.000000
194,43,2,2006-02-15 10:09:17.000000
195,43,2,2006-02-15 10:09:17.000000
196,44,1,2006-02-15 10:09:17.000000
197,44,1,2006-02-15 10:09:17.000000
198,44,2,2006-02-15 10:09:17.000000
199,44,2,2006-02-15 10:09:17.000000
200,44,2,2006-02-15 10:09:17.000000
201,45,1,2006-02-15 10:09:17.000000
202,45,1,2006-02-15 10:09:17.000000
203,45,1,2006-02-15 10:09:17.000000
204,45,1,2006-02-15 10:09:17.000000
205,45,2,2006-02-15 10:09:17.000000
206,45,2,2006-02-15 10:09:17.000000
207,46,2,2006-02-15 10:09:17.000000
208,46,2,2006-02-15 10:09:17.000000
209,46,2,2006-02-15 10:09:17.000000
210,47,2,2006-02-15 10:09:17.000000
211,47,2,2006-02-15 10:09:17.000000
212,48,1,2006-02-15 10:09:17.000000
213,48,1,2006-02-15 10:09:17.000000
214,48,2,2006-02-15 10:09:17.000000
215,48,2,2006-02-15 10:09:17.000000
216,49,1,2006-02-15 10:09:17.000000
217,49,1,2006-02-15 10:09:17.000000
218,49,1,2006-02-15 10:09:17.000000
219,49,2,2006-02-15 10:09:17.000000
220,49,2,2006-02-15 10:09:17.000000
221,49,2,2006-02-15 10:09:17.000000
222,50,1,2006-02-15 10:09:17.000000
223,50,1,2006-02-15 10:09:17.000000
224,50,1,2006-02-15 10:09:17.000000
225,50,2,2006-02-15 10:09:17.000000
226,50,2,2006-02-15 10:09:17.000000
227,51,1,2006-02-15 10:09:17.000000
228,51,1,2006-02-15 10:09:17.000000
229,51,2,2006-02-15 10:09:17.000000
230,51,2,2006-02-15 10:09:17.000000
231,51,2,2006-02-15 10:09:17.000000
232,51,2,2006-02-15 10:09:17.000000
233,52,2,2006-02-15 10:09:17.000000
234,52,2,2006-02-15 10:09:17.000000
235,53,1,2006-02-15 10:09:17.000000
236,53,1,2006-02-15 10:09:17.000000
237,54,1,2006-02-15 10:09:17.000000
238,54,1,2006-02-15 10:09:17.000000
239,54,1,2006-02-15 10:09:17.000000
240,54,2,2006-02-15 10:09:17.000000
241,54,2,2006-02-15 10:09:17.000000
242,55,1,2006-02-15 10:09:17.000000
243,55,1,2006-02-15 10:09:17.000000
244,55,1,2006-02-15 10:09:17.000000
245,55,1,2006-02-15 10:09:17.000000
246,55,2,2006-02-15 10:09:17.000000
247,55,2,2006-02-15 10:09:17.000000
248,56,1,2006-02-15 10:09:17.000000
249,56,1,2006-02-15 10:09:17.000000
250,56,1,2006-02-15 10:09:17.000000
251,56,2,2006-02-15 10:09:17.000000
252,56,2,2006-02-15 10:09:17.000000
253,57,1,2006-02-15 10:09:17.000000
254,57,1,2006-02-15 10:09:17.000000
255,57,1,2006-02-15 10:09:17.000000
256,57,1,2006-02-15 10:09:17.000000
257,57,2,2006-02-15 10:09:17.000000
258,57,2,2006-02-15 10:09:17.000000
259,57,2,2006-02-15 10:09:17.000000
260,58,2,2006-02-15 10:09:17.000000
261,58,2,2006-02-15 10:09:17.000000
262,58,2,2006-02-15 10:09:17.000000
263,58,2,2006-02-15 10:09:17.000000
264,59,1,2006-02-15 10:09:17.000000
265,59,1,2006-02-15 10:09:17.000000
266,59,1,2006-02-15 10:09:17.000000
267,59,2,2006-02-15 10:09:17.000000
268,59,2,2006-02-15 10:09:17.000000
269,60,1,2006-02-15 10:09:17.000000
270,60,1,2006-02-15 10:09:17.000000
271,60,1,2006-02-15 10:09:17.000000
272,61,1,2006-02-15 10:09:17.000000
273,61,1,2006-02-15 10:09:17.000000
274,61,1,2006-02-15 10:09:17.000000
275,61,1,2006-02-15 10:09:17.000000
276,61,2,2006-02-15 10:09:17.000000
277,61,2,2006-02-15 10:09:17.000000
278,62,2,2006-02-15 10:09:17.000000
279,62,2,2006-02-15 10:09:17.000000
280,63,1,2006-02-15 10:09:17.000000
281,63,1,2006-02-15 10:09:17.000000
282,63,2,2006-02-15 10:09:17.000000
283,63,2,2006-02-15 10:09:17.000000
284,64,2,2006-02-15 10:09:17.000000
285,64,2,2006-02-15 10:09:17.000000
286,64,2,2006-02-15 10:09:17.000000
287,65,2,2006-02-15 10:09:17.000000
288,65,2,2006-02-15 10:09:17.000000
289,65,2,2006-02-15 10:09:17.000000
290,65,2,2006-02-15 10:09:17.000000
291,66,1,2006-02-15 10:09:17.000000
292,66,1,2006-02-15 10:09:17.000000
293,66,1,2006-02-15 10:09:17.000000
294,67,1,2006-02-15 10:09:17.000000
295,67,1,2006-02-15 10:09:17.000000
296,67,2,2006-02-15 10:09:17.000000
297,67,2,2006-02-15 10:09:17.000000
298,67,2,2006-02-15 10:09:17.000000
299,67,2,2006-02-15 10:09:17.000000
300,68,1,2006-02-15 10:09:17.000000
301,68,1,2006-02-15 10:09:17.000000
302,68,2,2006-02-15 10:09:17.000000
303,68,2,2006-02-15 10:09:17.000000
304,69,1,2006-02-15 10:09:17.000000
305,69,1,2006-02-15 10:09:17.000000
306,69,1,2006-02-15 10:09:17.000000
307,69,1,2006-02-15 10:09:17.000000
308,69,2,2006-02-15 10:09:17.000000
309,69,2,2006-02-15 10:09:17.000000
310,69,2,2006-02-15 10:09:17.000000
311,69,2,2006-02-15 10:09:17.000000
312,70,1,2006-02-15 10:09:17.000000
313,70,1,2006-02-15 10:09:17.000000
314,70,2,2006-02-15 10:09:17.000000
315,70,2,2006-02-15 10:09:17.000000
316,71,2,2006-02-15 10:09:17.000000
317,71,2,2006-02-15 10:09:17.000000
318,71,2,2006-02-15 10:09:17.000000
319,71,2,2006-02-15 10:09:17.000000
320,72,1,2006-02-15 10:09:17.000000
321,72,1,2006-02-15 10:09:17.000000
322,72,1,2006-02-15 10:09:17.000000
323,72,1,2006-02-15 10:09:17.000000
324,72,2,2006-02-15 10:09:17.000000
325,72,2,2006-02-15 10:09:17.000000
326,73,1,2006-02-15 10:09:17.000000
327,73,1,2006-02-15 10:09:17.000000
328,73,1,2006-02-15 10:09:17.000000
329,73,1,2006-02-15 10:09:17.000000
330,73,2,2006-02-15 10:09:17.000000
331,73,2,2006-02-15 10:09:17.000000
332,73,2,2006-02-15 10:09:17.000000
333,73,2,2006-02-15 10:09:17.000000
334,74,1,2006-02-15 10:09:17.000000
335,74,1,2006-02-15 10:09:17.000000
336,74,1,2006-02-15 10:09:17.000000
337,74,2,2006-02-15 10:09:17.000000
338,74,2,2006-02-15 10:09:17.000000
339,75,2,2006-02-15 10:09:17.000000
340,75,2,2006-02-15 10:09:17.000000
341,75,2,2006-02-15 10:09:17.000000
342,76,1,2006-02-15 10:09:17.000000
343,76,1,2006-02-15 10:09:17.000000
344,76,1,2006-02-15 10:09:17.000000
345,77,1,2006-02-15 10:09:17.000000
346,77,1,2006-02-15 10:09:17.000000
347,77,1,2006-02-15 10:09:17.000000
348,77,1,2006-02-15 10:09:17.000000
349,77,2,2006-02-15 10:09:17.000000
350,77,2,2006-02-15 10:09:17.000000
351,78,1,2006-02-15 10:09:17.000000
352,78,1,2006-02-15 10:09:17.000000
353,78,1,2006-02-15 10:09:17.000000
354,78,2,2006-02-15 10:09:17.000000
355,78,2,2006-02-15 10:09:17.000000
356,78,2,2006-02-15 10:09:17.000000
357,78,2,2006-02-15 10:09:17.000000
358,79,1,2006-02-15 10:09:17.000000
359,79,1,2006-02-15 10:09:17.000000
360,79,1,2006-02-15 10:09:17.000000
361,79,2,2006-02-15 10:09:17.000000
362,79,2,2006-02-15 10:09:17.000000
363,79,2,2006-02-15 10:09:17.000000
364,80,1,2006-02-15 10:09:17.000000
365,80,1,2006-02-15 10:09:17.000000
366,80,1,2006-02-15 10:09:17.000000
367,80,1,2006-02-15 10:09:17.000000
368,81,1,2006-02-15 10:09:17.000000
369,81,1,2006-02-15 10:09:17.000000
370,81,1,2006-02-15 10:09:17.000000
371,81,1,2006-02-15 10:09:17.000000
372,82,1,2006-02-15 10:09:17.000000
373,82,1,2006-02-15 10:09:17.000000
374,83,1,2006-02-15 10:09:17.000000
375,83,1,2006-02-15 10:09:17.000000
376,83,1,2006-02-15 10:09:17.000000
377,83,2,2006-02-15 10:09:17.000000
378,83,2,2006-02-15 10:09:17.000000
379,84,1,2006-02-15 10:09:17.000000
380,84,1,2006-02-15 10:09:17.000000
381,84,1,2006-02-15 10:09:17.000000
382,84,1,2006-02-15 10:09:17.000000
383,85,2,2006-02-15 10:09:17.000000
384,85,2,2006-02-15 10:09:17.000000
385,85,2,2006-02-15 10:09:17.000000
386,85,2,2006-02-15 10:09:17.000000
387,86,1,2006-02-15 10:09:17.000000
388,86,1,2006-02-15 10:09:17.000000
389,86,1,2006-02-15 10:09:17.000000
390,86,1,2006-02-15 10:09:17.000000
391,86,2,2006-02-15 10:09:17.000000
392,86,2,2006-02-15 10:09:17.000000
393,86,2,2006-02-15 10:09:17.000000
394,86,2,2006-02-15 10:09:17.000000
395,88,2,2006-02-15 10:09:17.000000
396,88,2,2006-02-15 10:09:17.000000
397,88,2,2006-02-15 10:09:17.000000
398,88,2,2006-02-15 10:09:17.000000
399,89,1,2006-02-15 10:09:17.000000
400,89,1,2006-02-15 10:09:17.000000
401,89,1,2006-02-15 10:09:17.000000
402,89,2,2006-02-15 10:09:17.000000
403,89,2,2006-02-15 10:09:17.000000
404,89,2,2006-02-15 10:09:17.000000
405,90,1,2006-02-15 10:09:17.000000
406,90,1,2006-02-15 10:09:17.000000
407,90,1,2006-02-15 10:09:17.000000
408,90,2,2006-02-15 10:09:17.000000
409,90,2,2006-02-15 10:09:17.000000
410,90,2,2006-02-15 10:09:17.000000
411,91,1,2006-02-15 10:09:17.000000
412,91,1,2006-02-15 10:09:17.000000
413,91,1,2006-02-15 10:09:17.000000
414,91,1,2006-02-15 10:09:17.000000
415,91,2,2006-02-15 10:09:17.000000
416,91,2,2006-02-15 10:09:17.000000
417,91,2,2006-02-15 10:09:17.000000
418,91,2,2006-02-15 10:09:17.000000
419,92,1,2006-02-15 10:09:17.000000
420,92,1,2006-02-15 10:09:17.000000
421,92,2,2006-02-15 10:09:17.000000
422,92,2,2006-02-15 10:09:17.000000
423,93,2,2006-02-15 10:09:17.000000
424,93,2,2006-02-15 10:09:17.000000
425,93,2,2006-02-15 10:09:17.000000
426,94,1,2006-02-15 10:09:17.000000
427,94,1,2006-02-15 10:09:17.000000
428,95,1,2006-02-15 10:09:17.000000
429,95,1,2006-02-15 10:09:17.000000
430,95,2,2006-02-15 10:09:17.000000
431,95,2,2006-02-15 10:09:17.000000
432,95,2,2006-02-15 10:09:17.000000
433,96,1,2006-02-15 10:09:17.000000
434,96,1,2006-02-15 10:09:17.000000
435,96,1,2006-02-15 10:09:17.000000
436,97,1,2006-02-15 10:09:17.000000
437,97,1,2006-02-15 10:09:17.000000
438,97,1,2006-02-15 10:09:17.000000
439,97,1,2006-02-15 10:09:17.000000
440,97,2,2006-02-15 10:09:17.000000
441,97,2,2006-02-15 10:09:17.000000
442,98,1,2006-02-15 10:09:17.000000
443,98,1,2006-02-15 10:09:17.000000
444,98,1,2006-02-15 10:09:17.000000
445,99,1,2006-02-15 10:09:17.000000
446,99,1,2006-02-15 10:09:17.000000
447,99,1,2006-02-15 10:09:17.000000
448,99,2,2006-02-15 10:09:17.000000
449,99,2,2006-02-15 10:09:17.000000
450,99,2,2006-02-15 10:09:17.000000
451,100,1,2006-02-15 10:09:17.000000
452,100,1,2006-02-15 10:09:17.000000
453,100,1,2006-02-15 10:09:17.000000
454,100,1,2006-02-15 10:09:17.000000
455,100,2,2006-02-15 10:09:17.000000
456,100,2,2006-02-15 10:09:17.000000
457,101,1,2006-02-15 10:09:17.000000
458,101,1,2006-02-15 10:09:17.000000
459,101,1,2006-02-15 10:09:17.000000
460,101,1,2006-02-15 10:09:17.000000
461,101,2,2006-02-15 10:09:17.000000
462,101,2,2006-02-15 10:09:17.000000
463,102,2,2006-02-15 10:09:17.000000
464,102,2,2006-02-15 10:09:17.000000
465,103,1,2006-02-15 10:09:17.000000
466,103,1,2006-02-15 10:09:17.000000
467,103,1,2006-02-15 10:09:17.000000
468,103,1,2006-02-15 10:09:17.000000
469,103,2,2006-02-15 10:09:17.000000
470,103,2,2006-02-15 10:09:17.000000
471,103,2,2006-02-15 10:09:17.000000
472,103,2,2006-02-15 10:09:17.000000
473,104,2,2006-02-15 10:09:17.000000
474,104,2,2006-02-15 10:09:17.000000
475,104,2,2006-02-15 10:09:17.000000
476,105,1,2006-02-15 10:09:17.000000
477,105,1,2006-02-15 10:09:17.000000
478,105,2,2006-02-15 10:09:17.000000
479,105,2,2006-02-15 10:09:17.000000
480,105,2,2006-02-15 10:09:17.000000
481,106,1,2006-02-15 10:09:17.000000
482,106,1,2006-02-15 10:09:17.000000
483,107,2,2006-02-15 10:09:17.000000
484,107,2,2006-02-15 10:09:17.000000
485,109,1,2006-02-15 10:09:17.000000
486,109,1,2006-02-15 10:09:17.000000
487,109,1,2006-02-15 10:09:17.000000
488,109,1,2006-02-15 10:09:17.000000
489,109,2,2006-02-15 10:09:17.000000
490,109,2,2006-02-15 10:09:17.000000
491,109,2,2006-02-15 10:09:17.000000
492,109,2,2006-02-15 10:09:17.000000
493,110,1,2006-02-15 10:09:17.000000
494,110,1,2006-02-15 10:09:17.000000
495,110,1,2006-02-15 10:09:17.000000
496,110,1,2006-02-15 10:09:17.000000
497,111,2,2006-02-15 10:09:17.000000
498,111,2,2006-02-15 10:09:17.000000
499,111,2,2006-02-15 10:09:17.000000
500,111,2,2006-02-15 10:09:17.000000
501,112,1,2006-02-15 10:09:17.000000
502,112,1,2006-02-15 10:09:17.000000
503,112,1,2006-02-15 10:09:17.000000
504,112,1,2006-02-15 10:09:17.000000
505,112,2,2006-02-15 10:09:17.000000
506,112,2,2006-02-15 10:09:17.000000
507,112,2,2006-02-15 10:09:17.000000
508,113,2,2006-02-15 10:09:17.000000
509,113,2,2006-02-15 10:09:17.000000
510,113,2,2006-02-15 10:09:17.000000
511,113,2,2006-02-15 10:09:17.000000
512,114,1,2006-02-15 10:09:17.000000
513,114,1,2006-02-15 10:09:17.000000
514,114,1,2006-02-15 10:09:17.000000
515,114,1,2006-02-15 10:09:17.000000
516,114,2,2006-02-15 10:09:17.000000
517,114,2,2006-02-15 10:09:17.000000
518,114,2,2006-02-15 10:09:17.000000
519,115,1,2006-02-15 10:09:17.000000
520,115,1,2006-02-15 10:09:17.000000
521,115,1,2006-02-15 10:09:17.000000
522,115,2,2006-02-15 10:09:17.000000
523,115,2,2006-02-15 10:09:17.000000
524,115,2,2006-02-15 10:09:17.000000
525,115,2,2006-02-15 10:09:17.000000
526,116,1,2006-02-15 10:09:17.000000
527,116,1,2006-02-15 10:09:17.000000
528,116,2,2006-02-15 10:09:17.000000
529,116,2,2006-02-15 10:09:17.000000
530,116,2,2006-02-15 10:09:17.000000
531,116,2,2006-02-15 10:09:17.000000
532,117,1,2006-02-15 10:09:17.000000
533,117,1,2006-02-15 10:09:17.000000
534,117,1,2006-02-15 10:09:17.000000
535,117,1,2006-02-15 10:09:17.000000
536,117,2,2006-02-15 10:09:17.000000
537,117,2,2006-02-15 10:09:17.000000
538,118,1,2006-02-15 10:09:17.000000
539,118,1,2006-02-15 10:09:17.000000
540,118,1,2006-02-15 10:09:17.000000
541,118,1,2006-02-15 10:09:17.000000
542,118,2,2006-02-15 10:09:17.000000
543,118,2,2006-02-15 10:09:17.000000
544,119,1,2006-02-15 10:09:17.000000
545,119,1,2006-02-15 10:09:17.000000
546,119,1,2006-02-15 10:09:17.000000
547,119,2,2006-02-15 10:09:17.000000
548,119,2,2006-02-15 10:09:17.000000
549,119,2,2006-02-15 10:09:17.000000
550,119,2,2006-02-15 10:09:17.000000
551,120,1,2006-02-15 10:09:17.000000
552,120,1,2006-02-15 10:09:17.000000
553,120,1,2006-02-15 10:09:17.000000
554,121,1,2006-02-15 10:09:17.000000
555,121,1,2006-02-15 10:09:17.000000
556,121,1,2006-02-15 10:09:17.000000
557,121,2,2006-02-15 10:09:17.000000
558,121,2,2006-02-15 10:09:17.000000
559,121,2,2006-02-15 10:09:17.000000
560,122,1,2006-02-15 10:09:17.000000
561,122,1,2006-02-15 10:09:17.000000
562,122,1,2006-02-15 10:09:17.000000
563,122,1,2006-02-15 10:09:17.000000
564,122,2,2006-02-15 10:09:17.000000
565,122,2,2006-02-15 10:09:17.000000
566,122,2,2006-02-15 10:09:17.000000
567,123,1,2006-02-15 10:09:17.000000
568,123,1,2006-02-15 10:09:17.000000
569,123,2,2006-02-15 10:09:17.000000
570,123,2,2006-02-15 10:09:17.000000
571,123,2,2006-02-15 10:09:17.000000
572,124,2,2006-02-15 10:09:17.000000
573,124,2,2006-02-15 10:09:17.000000
574,124,2,2006-02-15 10:09:17.000000
575,125,2,2006-02-15 10:09:17.000000
576,125,2,2006-02-15 10:09:17.000000
577,126,2,2006-02-15 10:09:17.000000
578,126,2,2006-02-15 10:09:17.000000
579,126,2,2006-02-15 10:09:17.000000
580,127,1,2006-02-15 10:09:17.000000
581,127,1,2006-02-15 10:09:17.000000
582,127,1,2006-02-15 10:09:17.000000
583,127,1,2006-02-15 10:09:17.000000
584,127,2,2006-02-15 10:09:17.000000
585,127,2,2006-02-15 10:09:17.000000
586,127,2,2006-02-15 10:09:17.000000
587,127,2,2006-02-15 10:09:17.000000
588,129,1,2006-02-15 10:09:17.000000
589,129,1,2006-02-15 10:09:17.000000
590,129,1,2006-02-15 10:09:17.000000
591,129,2,2006-02-15 10:09:17.000000
592,129,2,2006-02-15 10:09:17.000000
593,129,2,2006-02-15 10:09:17.000000
594,130,1,2006-02-15 10:09:17.000000
595,130,1,2006-02-15 10:09:17.000000
596,130,2,2006-02-15 10:09:17.000000
597,130,2,2006-02-15 10:09:17.000000
598,130,2,2006-02-15 10:09:17.000000
599,130,2,2006-02-15 10:09:17.000000
600,131,1,2006-02-15 10:09:17.000000
601,131,1,2006-02-15 10:09:17.000000
602,131,1,2006-02-15 10:09:17.000000
603,131,1,2006-02-15 10:09:17.000000
604,131,2,2006-02-15 10:09:17.000000
605,131,2,2006-02-15 10:09:17.000000
606,132,1,2006-02-15 10:09:17.000000
607,132,1,2006-02-15 10:09:17.000000
608,132,1,2006-02-15 10:09:17.000000
609,132,1,2006-02-15 10:09:17.000000
610,132,2,2006-02-15 10:09:17.000000
611,132,2,2006-02-15 10:09:17.000000
612,133,1,2006-02-15 10:09:17.000000
613,133,1,2006-02-15 10:09:17.000000
614,133,2,2006-02-15 10:09:17.000000
615,133,2,2006-02-15 10:09:17.000000
616,134,2,2006-02-15 10:09:17.000000
617,134,2,2006-02-15 10:09:17.000000
618,134,2,2006-02-15 10:09:17.000000
619,135,1,2006-02-15 10:09:17.000000
620,135,1,2006-02-15 10:09:17.000000
621,135,1,2006-02-15 10:09:17.000000
622,135,2,2006-02-15 10:09:17.000000
623,135,2,2006-02-15 10:09:17.000000
624,135,2,2006-02-15 10:09:17.000000
625,135,2,2006-02-15 10:09:17.000000
626,136,1,2006-02-15 10:09:17.000000
627,136,1,2006-02-15 10:09:17.000000
628,136,1,2006-02-15 10:09:17.000000
629,137,2,2006-02-15 10:09:17.000000
630,137,2,2006-02-15 10:09:17.000000
631,137,2,2006-02-15 10:09:17.000000
632,137,2,2006-02-15 10:09:17.000000
633,138,1,2006-02-15 10:09:17.000000
634,138,1,2006-02-15 10:09:17.000000
635,138,2,2006-02-15 10:09:17.000000
636,138,2,2006-02-15 10:09:17.000000
